0.051948052,0.194805195,0.155844156,0.051948052,0.051948052,0.155844156,0.194805195,0.142857143
0.194444444,0.034722222,0.145833333,0.090277778,0.083333333,0.097222222,0.180555556,0.173611111
0.057553957,0.374100719,0.064748201,0.129496403,0.064748201,0.122302158,0.086330935,0.100719424
0,0.09929078,0.354609929,0.021276596,0.14893617,0.184397163,0.170212766,0.021276596
0.016666667,0.083333333,0.1,0.358333333,0,0.241666667,0.191666667,0.008333333
0.017094017,0.025641026,0.076923077,0.076923077,0.307692308,0.025641026,0.384615385,0.085470085
0.07518797,0.07518797,0.045112782,0.07518797,0.157894737,0.127819549,0.022556391,0.421052632
0.243902439,0.089430894,0.12195122,0.130081301,0.097560976,0.097560976,0.170731707,0.048780488
0.129032258,0.193548387,0.161290323,0.193548387,0.032258065,0.129032258,0.032258065,0.129032258
